#epsp #epsq #p #q #epsev #epses #Tg #pd #qd #e #t 
0.00000e+00 1.00000e-01 5.94777e+01 4.34989e+01 3.71872e-02 1.36186e-02 5.96020e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.92000000 
0.00000e+00 1.00000e-01 5.94776e+01 4.34986e+01 3.71872e-02 1.36185e-02 5.95488e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.93000000 
0.00000e+00 1.00000e-01 5.94775e+01 4.34983e+01 3.71872e-02 1.36184e-02 5.94957e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.94000000 
0.00000e+00 1.00000e-01 5.94774e+01 4.34980e+01 3.71872e-02 1.36183e-02 5.94427e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.95000000 
0.00000e+00 1.00000e-01 5.94773e+01 4.34977e+01 3.71872e-02 1.36182e-02 5.93898e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.96000000 
0.00000e+00 1.00000e-01 5.94772e+01 4.34974e+01 3.71872e-02 1.36181e-02 5.93369e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.97000000 
0.00000e+00 1.00000e-01 5.94770e+01 4.34971e+01 3.71872e-02 1.36180e-02 5.92842e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.98000000 
0.00000e+00 1.00000e-01 5.94769e+01 4.34968e+01 3.71872e-02 1.36179e-02 5.92316e-04 0.00000e+00 5.38790e-05 4.23000e-01 5005.99000000 
0.00000e+00 1.00000e-01 5.94768e+01 4.34965e+01 3.71872e-02 1.36178e-02 5.91790e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.00000000 
0.00000e+00 1.00000e-01 5.94767e+01 4.34962e+01 3.71872e-02 1.36177e-02 5.91266e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.01000000 
0.00000e+00 1.00000e-01 5.94766e+01 4.34959e+01 3.71872e-02 1.36177e-02 5.90742e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.02000000 
0.00000e+00 1.00000e-01 5.94765e+01 4.34956e+01 3.71872e-02 1.36176e-02 5.90219e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.03000000 
0.00000e+00 1.00000e-01 5.94764e+01 4.34953e+01 3.71872e-02 1.36175e-02 5.89698e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.04000000 
0.00000e+00 1.00000e-01 5.94763e+01 4.34950e+01 3.71872e-02 1.36174e-02 5.89177e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.05000000 
0.00000e+00 1.00000e-01 5.94762e+01 4.34947e+01 3.71872e-02 1.36173e-02 5.88657e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.06000000 
0.00000e+00 1.00000e-01 5.94761e+01 4.34944e+01 3.71872e-02 1.36172e-02 5.88138e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.07000000 
0.00000e+00 1.00000e-01 5.94760e+01 4.34941e+01 3.71872e-02 1.36171e-02 5.87620e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.08000000 
0.00000e+00 1.00000e-01 5.94759e+01 4.34938e+01 3.71872e-02 1.36170e-02 5.87103e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.09000000 
0.00000e+00 1.00000e-01 5.94757e+01 4.34935e+01 3.71872e-02 1.36169e-02 5.86586e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.10000000 
0.00000e+00 1.00000e-01 5.94756e+01 4.34932e+01 3.71872e-02 1.36168e-02 5.86071e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.11000000 
0.00000e+00 1.00000e-01 5.94755e+01 4.34929e+01 3.71872e-02 1.36167e-02 5.85556e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.12000000 
0.00000e+00 1.00000e-01 5.94754e+01 4.34926e+01 3.71872e-02 1.36166e-02 5.85043e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.13000000 
0.00000e+00 1.00000e-01 5.94753e+01 4.34924e+01 3.71872e-02 1.36165e-02 5.84530e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.14000000 
0.00000e+00 1.00000e-01 5.94752e+01 4.34921e+01 3.71872e-02 1.36165e-02 5.84019e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.15000000 
0.00000e+00 1.00000e-01 5.94751e+01 4.34918e+01 3.71872e-02 1.36164e-02 5.83508e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.16000000 
0.00000e+00 1.00000e-01 5.94750e+01 4.34915e+01 3.71872e-02 1.36163e-02 5.82998e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.17000000 
0.00000e+00 1.00000e-01 5.94749e+01 4.34912e+01 3.71872e-02 1.36162e-02 5.82489e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.18000000 
0.00000e+00 1.00000e-01 5.94748e+01 4.34909e+01 3.71872e-02 1.36161e-02 5.81980e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.19000000 
0.00000e+00 1.00000e-01 5.94747e+01 4.34906e+01 3.71872e-02 1.36160e-02 5.81473e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.20000000 
0.00000e+00 1.00000e-01 5.94746e+01 4.34903e+01 3.71872e-02 1.36159e-02 5.80967e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.21000000 
0.00000e+00 1.00000e-01 5.94745e+01 4.34900e+01 3.71872e-02 1.36158e-02 5.80461e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.22000000 
0.00000e+00 1.00000e-01 5.94744e+01 4.34897e+01 3.71872e-02 1.36157e-02 5.79957e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.23000000 
0.00000e+00 1.00000e-01 5.94742e+01 4.34894e+01 3.71872e-02 1.36156e-02 5.79453e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.24000000 
0.00000e+00 1.00000e-01 5.94741e+01 4.34891e+01 3.71872e-02 1.36155e-02 5.78950e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.25000000 
0.00000e+00 1.00000e-01 5.94740e+01 4.34888e+01 3.71872e-02 1.36154e-02 5.78448e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.26000000 
0.00000e+00 1.00000e-01 5.94739e+01 4.34885e+01 3.71872e-02 1.36154e-02 5.77947e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.27000000 
0.00000e+00 1.00000e-01 5.94738e+01 4.34883e+01 3.71872e-02 1.36153e-02 5.77446e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.28000000 
0.00000e+00 1.00000e-01 5.94737e+01 4.34880e+01 3.71872e-02 1.36152e-02 5.76947e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.29000000 
0.00000e+00 1.00000e-01 5.94736e+01 4.34877e+01 3.71872e-02 1.36151e-02 5.76448e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.30000000 
0.00000e+00 1.00000e-01 5.94735e+01 4.34874e+01 3.71872e-02 1.36150e-02 5.75951e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.31000000 
0.00000e+00 1.00000e-01 5.94734e+01 4.34871e+01 3.71872e-02 1.36149e-02 5.75454e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.32000000 
0.00000e+00 1.00000e-01 5.94733e+01 4.34868e+01 3.71872e-02 1.36148e-02 5.74958e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.33000000 
0.00000e+00 1.00000e-01 5.94732e+01 4.34865e+01 3.71872e-02 1.36147e-02 5.74463e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.34000000 
0.00000e+00 1.00000e-01 5.94731e+01 4.34862e+01 3.71872e-02 1.36146e-02 5.73968e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.35000000 
0.00000e+00 1.00000e-01 5.94730e+01 4.34859e+01 3.71872e-02 1.36145e-02 5.73475e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.36000000 
0.00000e+00 1.00000e-01 5.94729e+01 4.34857e+01 3.71872e-02 1.36144e-02 5.72982e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.37000000 
0.00000e+00 1.00000e-01 5.94728e+01 4.34854e+01 3.71872e-02 1.36144e-02 5.72490e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.38000000 
0.00000e+00 1.00000e-01 5.94727e+01 4.34851e+01 3.71872e-02 1.36143e-02 5.72000e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.39000000 
0.00000e+00 1.00000e-01 5.94726e+01 4.34848e+01 3.71872e-02 1.36142e-02 5.71510e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.40000000 
0.00000e+00 1.00000e-01 5.94725e+01 4.34845e+01 3.71872e-02 1.36141e-02 5.71020e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.41000000 
0.00000e+00 1.00000e-01 5.94723e+01 4.34842e+01 3.71872e-02 1.36140e-02 5.70532e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.42000000 
0.00000e+00 1.00000e-01 5.94722e+01 4.34839e+01 3.71872e-02 1.36139e-02 5.70044e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.43000000 
0.00000e+00 1.00000e-01 5.94721e+01 4.34836e+01 3.71872e-02 1.36138e-02 5.69558e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.44000000 
0.00000e+00 1.00000e-01 5.94720e+01 4.34834e+01 3.71872e-02 1.36137e-02 5.69072e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.45000000 
0.00000e+00 1.00000e-01 5.94719e+01 4.34831e+01 3.71872e-02 1.36136e-02 5.68587e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.46000000 
0.00000e+00 1.00000e-01 5.94718e+01 4.34828e+01 3.71872e-02 1.36135e-02 5.68102e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.47000000 
0.00000e+00 1.00000e-01 5.94717e+01 4.34825e+01 3.71872e-02 1.36135e-02 5.67619e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.48000000 
0.00000e+00 1.00000e-01 5.94716e+01 4.34822e+01 3.71872e-02 1.36134e-02 5.67136e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.49000000 
0.00000e+00 1.00000e-01 5.94715e+01 4.34819e+01 3.71872e-02 1.36133e-02 5.66655e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.50000000 
0.00000e+00 1.00000e-01 5.94714e+01 4.34816e+01 3.71872e-02 1.36132e-02 5.66174e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.51000000 
0.00000e+00 1.00000e-01 5.94713e+01 4.34814e+01 3.71872e-02 1.36131e-02 5.65694e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.52000000 
0.00000e+00 1.00000e-01 5.94712e+01 4.34811e+01 3.71872e-02 1.36130e-02 5.65214e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.53000000 
0.00000e+00 1.00000e-01 5.94711e+01 4.34808e+01 3.71872e-02 1.36129e-02 5.64736e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.54000000 
0.00000e+00 1.00000e-01 5.94710e+01 4.34805e+01 3.71872e-02 1.36128e-02 5.64258e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.55000000 
0.00000e+00 1.00000e-01 5.94709e+01 4.34802e+01 3.71872e-02 1.36127e-02 5.63781e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.56000000 
0.00000e+00 1.00000e-01 5.94708e+01 4.34799e+01 3.71872e-02 1.36127e-02 5.63305e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.57000000 
0.00000e+00 1.00000e-01 5.94707e+01 4.34797e+01 3.71872e-02 1.36126e-02 5.62830e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.58000000 
0.00000e+00 1.00000e-01 5.94706e+01 4.34794e+01 3.71872e-02 1.36125e-02 5.62355e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.59000000 
0.00000e+00 1.00000e-01 5.94705e+01 4.34791e+01 3.71872e-02 1.36124e-02 5.61882e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.60000000 
0.00000e+00 1.00000e-01 5.94704e+01 4.34788e+01 3.71872e-02 1.36123e-02 5.61409e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.61000000 
0.00000e+00 1.00000e-01 5.94703e+01 4.34785e+01 3.71872e-02 1.36122e-02 5.60937e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.62000000 
0.00000e+00 1.00000e-01 5.94702e+01 4.34782e+01 3.71872e-02 1.36121e-02 5.60465e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.63000000 
0.00000e+00 1.00000e-01 5.94701e+01 4.34780e+01 3.71872e-02 1.36120e-02 5.59995e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.64000000 
0.00000e+00 1.00000e-01 5.94700e+01 4.34777e+01 3.71872e-02 1.36119e-02 5.59525e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.65000000 
0.00000e+00 1.00000e-01 5.94699e+01 4.34774e+01 3.71872e-02 1.36119e-02 5.59056e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.66000000 
0.00000e+00 1.00000e-01 5.94698e+01 4.34771e+01 3.71872e-02 1.36118e-02 5.58588e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.67000000 
0.00000e+00 1.00000e-01 5.94697e+01 4.34768e+01 3.71872e-02 1.36117e-02 5.58121e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.68000000 
0.00000e+00 1.00000e-01 5.94696e+01 4.34766e+01 3.71872e-02 1.36116e-02 5.57654e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.69000000 
0.00000e+00 1.00000e-01 5.94695e+01 4.34763e+01 3.71872e-02 1.36115e-02 5.57188e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.70000000 
0.00000e+00 1.00000e-01 5.94693e+01 4.34760e+01 3.71872e-02 1.36114e-02 5.56723e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.71000000 
0.00000e+00 1.00000e-01 5.94692e+01 4.34757e+01 3.71872e-02 1.36113e-02 5.56259e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.72000000 
0.00000e+00 1.00000e-01 5.94691e+01 4.34754e+01 3.71872e-02 1.36112e-02 5.55795e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.73000000 
0.00000e+00 1.00000e-01 5.94690e+01 4.34752e+01 3.71872e-02 1.36112e-02 5.55333e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.74000000 
0.00000e+00 1.00000e-01 5.94689e+01 4.34749e+01 3.71872e-02 1.36111e-02 5.54871e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.75000000 
0.00000e+00 1.00000e-01 5.94688e+01 4.34746e+01 3.71872e-02 1.36110e-02 5.54410e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.76000000 
0.00000e+00 1.00000e-01 5.94687e+01 4.34743e+01 3.71872e-02 1.36109e-02 5.53949e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.77000000 
0.00000e+00 1.00000e-01 5.94686e+01 4.34740e+01 3.71872e-02 1.36108e-02 5.53489e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.78000000 
0.00000e+00 1.00000e-01 5.94685e+01 4.34738e+01 3.71872e-02 1.36107e-02 5.53031e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.79000000 
0.00000e+00 1.00000e-01 5.94684e+01 4.34735e+01 3.71872e-02 1.36106e-02 5.52572e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.80000000 
0.00000e+00 1.00000e-01 5.94683e+01 4.34732e+01 3.71872e-02 1.36105e-02 5.52115e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.81000000 
0.00000e+00 1.00000e-01 5.94682e+01 4.34729e+01 3.71872e-02 1.36105e-02 5.51658e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.82000000 
0.00000e+00 1.00000e-01 5.94681e+01 4.34726e+01 3.71872e-02 1.36104e-02 5.51203e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.83000000 
0.00000e+00 1.00000e-01 5.94680e+01 4.34724e+01 3.71872e-02 1.36103e-02 5.50748e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.84000000 
0.00000e+00 1.00000e-01 5.94679e+01 4.34721e+01 3.71872e-02 1.36102e-02 5.50293e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.85000000 
0.00000e+00 1.00000e-01 5.94678e+01 4.34718e+01 3.71872e-02 1.36101e-02 5.49840e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.86000000 
0.00000e+00 1.00000e-01 5.94677e+01 4.34715e+01 3.71872e-02 1.36100e-02 5.49387e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.87000000 
0.00000e+00 1.00000e-01 5.94676e+01 4.34713e+01 3.71872e-02 1.36099e-02 5.48935e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.88000000 
0.00000e+00 1.00000e-01 5.94675e+01 4.34710e+01 3.71872e-02 1.36099e-02 5.48483e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.89000000 
0.00000e+00 1.00000e-01 5.94674e+01 4.34707e+01 3.71872e-02 1.36098e-02 5.48033e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.90000000 
0.00000e+00 1.00000e-01 5.94673e+01 4.34704e+01 3.71872e-02 1.36097e-02 5.47583e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.91000000 
0.00000e+00 1.00000e-01 5.94672e+01 4.34702e+01 3.71872e-02 1.36096e-02 5.47134e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.92000000 
0.00000e+00 1.00000e-01 5.94671e+01 4.34699e+01 3.71872e-02 1.36095e-02 5.46685e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.93000000 
0.00000e+00 1.00000e-01 5.94670e+01 4.34696e+01 3.71872e-02 1.36094e-02 5.46238e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.94000000 
0.00000e+00 1.00000e-01 5.94669e+01 4.34693e+01 3.71872e-02 1.36093e-02 5.45791e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.95000000 
0.00000e+00 1.00000e-01 5.94668e+01 4.34691e+01 3.71872e-02 1.36093e-02 5.45344e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.96000000 
0.00000e+00 1.00000e-01 5.94667e+01 4.34688e+01 3.71872e-02 1.36092e-02 5.44899e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.97000000 
0.00000e+00 1.00000e-01 5.94666e+01 4.34685e+01 3.71872e-02 1.36091e-02 5.44454e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.98000000 
0.00000e+00 1.00000e-01 5.94665e+01 4.34682e+01 3.71872e-02 1.36090e-02 5.44010e-04 0.00000e+00 5.38790e-05 4.23000e-01 5006.99000000 
0.00000e+00 1.00000e-01 5.94664e+01 4.34680e+01 3.71872e-02 1.36089e-02 5.43567e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.00000000 
0.00000e+00 1.00000e-01 5.94663e+01 4.34677e+01 3.71872e-02 1.36088e-02 5.43124e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.01000000 
0.00000e+00 1.00000e-01 5.94662e+01 4.34674e+01 3.71872e-02 1.36087e-02 5.42682e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.02000000 
0.00000e+00 1.00000e-01 5.94661e+01 4.34671e+01 3.71872e-02 1.36087e-02 5.42241e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.03000000 
0.00000e+00 1.00000e-01 5.94660e+01 4.34669e+01 3.71872e-02 1.36086e-02 5.41801e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.04000000 
0.00000e+00 1.00000e-01 5.94659e+01 4.34666e+01 3.71872e-02 1.36085e-02 5.41361e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.05000000 
0.00000e+00 1.00000e-01 5.94658e+01 4.34663e+01 3.71872e-02 1.36084e-02 5.40922e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.06000000 
0.00000e+00 1.00000e-01 5.94657e+01 4.34661e+01 3.71872e-02 1.36083e-02 5.40484e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.07000000 
0.00000e+00 1.00000e-01 5.94656e+01 4.34658e+01 3.71872e-02 1.36082e-02 5.40046e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.08000000 
0.00000e+00 1.00000e-01 5.94655e+01 4.34655e+01 3.71872e-02 1.36081e-02 5.39609e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.09000000 
0.00000e+00 1.00000e-01 5.94654e+01 4.34652e+01 3.71872e-02 1.36081e-02 5.39173e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.10000000 
0.00000e+00 1.00000e-01 5.94653e+01 4.34650e+01 3.71872e-02 1.36080e-02 5.38738e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.11000000 
0.00000e+00 1.00000e-01 5.94652e+01 4.34647e+01 3.71872e-02 1.36079e-02 5.38303e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.12000000 
0.00000e+00 1.00000e-01 5.94651e+01 4.34644e+01 3.71872e-02 1.36078e-02 5.37869e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.13000000 
0.00000e+00 1.00000e-01 5.94650e+01 4.34642e+01 3.71872e-02 1.36077e-02 5.37435e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.14000000 
0.00000e+00 1.00000e-01 5.94649e+01 4.34639e+01 3.71872e-02 1.36076e-02 5.37003e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.15000000 
0.00000e+00 1.00000e-01 5.94648e+01 4.34636e+01 3.71872e-02 1.36075e-02 5.36571e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.16000000 
0.00000e+00 1.00000e-01 5.94647e+01 4.34633e+01 3.71872e-02 1.36075e-02 5.36139e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.17000000 
0.00000e+00 1.00000e-01 5.94646e+01 4.34631e+01 3.71872e-02 1.36074e-02 5.35709e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.18000000 
0.00000e+00 1.00000e-01 5.94645e+01 4.34628e+01 3.71872e-02 1.36073e-02 5.35279e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.19000000 
0.00000e+00 1.00000e-01 5.94644e+01 4.34625e+01 3.71872e-02 1.36072e-02 5.34850e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.20000000 
0.00000e+00 1.00000e-01 5.94643e+01 4.34623e+01 3.71872e-02 1.36071e-02 5.34421e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.21000000 
0.00000e+00 1.00000e-01 5.94642e+01 4.34620e+01 3.71872e-02 1.36070e-02 5.33993e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.22000000 
0.00000e+00 1.00000e-01 5.94641e+01 4.34617e+01 3.71872e-02 1.36070e-02 5.33566e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.23000000 
0.00000e+00 1.00000e-01 5.94640e+01 4.34615e+01 3.71872e-02 1.36069e-02 5.33140e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.24000000 
0.00000e+00 1.00000e-01 5.94640e+01 4.34612e+01 3.71872e-02 1.36068e-02 5.32714e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.25000000 
0.00000e+00 1.00000e-01 5.94639e+01 4.34609e+01 3.71872e-02 1.36067e-02 5.32289e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.26000000 
0.00000e+00 1.00000e-01 5.94638e+01 4.34607e+01 3.71872e-02 1.36066e-02 5.31865e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.27000000 
0.00000e+00 1.00000e-01 5.94637e+01 4.34604e+01 3.71872e-02 1.36065e-02 5.31441e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.28000000 
0.00000e+00 1.00000e-01 5.94636e+01 4.34601e+01 3.71872e-02 1.36065e-02 5.31018e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.29000000 
0.00000e+00 1.00000e-01 5.94635e+01 4.34599e+01 3.71872e-02 1.36064e-02 5.30595e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.30000000 
0.00000e+00 1.00000e-01 5.94634e+01 4.34596e+01 3.71872e-02 1.36063e-02 5.30174e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.31000000 
0.00000e+00 1.00000e-01 5.94633e+01 4.34593e+01 3.71872e-02 1.36062e-02 5.29753e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.32000000 
0.00000e+00 1.00000e-01 5.94632e+01 4.34591e+01 3.71872e-02 1.36061e-02 5.29332e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.33000000 
0.00000e+00 1.00000e-01 5.94631e+01 4.34588e+01 3.71872e-02 1.36060e-02 5.28912e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.34000000 
0.00000e+00 1.00000e-01 5.94630e+01 4.34585e+01 3.71872e-02 1.36060e-02 5.28493e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.35000000 
0.00000e+00 1.00000e-01 5.94629e+01 4.34583e+01 3.71872e-02 1.36059e-02 5.28075e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.36000000 
0.00000e+00 1.00000e-01 5.94628e+01 4.34580e+01 3.71872e-02 1.36058e-02 5.27657e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.37000000 
0.00000e+00 1.00000e-01 5.94627e+01 4.34577e+01 3.71872e-02 1.36057e-02 5.27240e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.38000000 
0.00000e+00 1.00000e-01 5.94626e+01 4.34575e+01 3.71872e-02 1.36056e-02 5.26824e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.39000000 
0.00000e+00 1.00000e-01 5.94625e+01 4.34572e+01 3.71872e-02 1.36055e-02 5.26408e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.40000000 
0.00000e+00 1.00000e-01 5.94624e+01 4.34569e+01 3.71872e-02 1.36055e-02 5.25993e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.41000000 
0.00000e+00 1.00000e-01 5.94623e+01 4.34567e+01 3.71872e-02 1.36054e-02 5.25578e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.42000000 
0.00000e+00 1.00000e-01 5.94622e+01 4.34564e+01 3.71872e-02 1.36053e-02 5.25165e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.43000000 
0.00000e+00 1.00000e-01 5.94621e+01 4.34561e+01 3.71872e-02 1.36052e-02 5.24751e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.44000000 
0.00000e+00 1.00000e-01 5.94620e+01 4.34559e+01 3.71872e-02 1.36051e-02 5.24339e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.45000000 
0.00000e+00 1.00000e-01 5.94619e+01 4.34556e+01 3.71872e-02 1.36050e-02 5.23927e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.46000000 
0.00000e+00 1.00000e-01 5.94618e+01 4.34554e+01 3.71872e-02 1.36050e-02 5.23516e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.47000000 
0.00000e+00 1.00000e-01 5.94617e+01 4.34551e+01 3.71872e-02 1.36049e-02 5.23105e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.48000000 
0.00000e+00 1.00000e-01 5.94616e+01 4.34548e+01 3.71872e-02 1.36048e-02 5.22695e-04 0.00000e+00 5.38790e-05 4.23000e-01 5007.49000000 
